冲天,9.2,战争,台湾,https://movie.douban.com/subject/26602234/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2279974285.jpg
孙立人三部曲,9.1,战争,台湾,https://movie.douban.com/subject/2995929/,https://img3.doubanio.com/lpic/s2982884.jpg
三十二,9.5,战争,日本,https://movie.douban.com/subject/26236632/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2335693756.jpg
七武士,9.2,战争,日本,https://movie.douban.com/subject/1295399/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p647099823.jpg
机动战士高达 THE ORIGIN III 破晓的起义,9.2,战争,日本,https://movie.douban.com/subject/26359261/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2325456546.jpg
银河英雄传说：我的征途是星辰大海,9.2,战争,日本,https://movie.douban.com/subject/3542206/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p486657453.jpg
机动战士高达THE ORIGIN V 激战 鲁姆战役篇,9.2,战争,日本,https://movie.douban.com/subject/26919026/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2495283318.jpg
卡里古拉,9.3,战争,日本,https://movie.douban.com/subject/26843144/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2369252025.jpg
人间的条件(第五、六部),9.1,战争,日本,https://movie.douban.com/subject/1441039/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2327866185.jpg
机动战士高达：逆袭的夏亚,9.0,战争,日本,https://movie.douban.com/subject/1401536/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p546980785.jpg
少女与战车 剧场版,9.0,战争,日本,https://movie.douban.com/subject/24460604/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2290872319.jpg
反叛的鲁路修特别篇：零之镇魂曲,9.0,战争,日本,https://movie.douban.com/subject/6514089/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2178971509.jpg
机动战士高达 THE ORIGIN IV 命运前夜,9.0,战争,日本,https://movie.douban.com/subject/26359260/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2409626594.jpg
三国志：长江的燃烧,9.0,战争,日本,https://movie.douban.com/subject/4176666/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509584225.jpg
1987：黎明到来的那一天,9.5,战争,韩国,https://movie.douban.com/subject/26933690/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504540131.jpg
从纳粹手中救出的孩子们,9.6,战争,英国,https://movie.douban.com/subject/26715377/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2323957637.jpg
法国小馆儿归来,9.6,战争,英国,https://movie.douban.com/subject/5194566/,https://img1.doubanio.com/lpic/s4493287.jpg
抢救切尔诺贝利,9.2,战争,英国,https://movie.douban.com/subject/3057368/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2257817213.jpg
怒海英雄：回报,9.2,战争,英国,https://movie.douban.com/subject/1889703/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2278610124.jpg
战马,9.1,战争,英国,https://movie.douban.com/subject/25768090/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2172204665.jpg
怒海英雄：忠诚,9.0,战争,英国,https://movie.douban.com/subject/1889706/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2325137626.jpg
怒海英雄：叛乱,9.0,战争,英国,https://movie.douban.com/subject/1889700/,https://img1.doubanio.com/lpic/s1832238.jpg
光荣的日子,9.1,战争,英国,https://movie.douban.com/subject/3724036/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1112469352.jpg
钢琴家,9.0,战争,英国,https://movie.douban.com/subject/1296736/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792484461.jpg
看不见的战争,9.0,战争,英国,https://movie.douban.com/subject/5423362/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2345583927.jpg
雀斑讲解战争艺术,9.0,战争,英国,https://movie.douban.com/subject/26391184/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2244366563.jpg
怒海英雄：火攻船,9.0,战争,英国,https://movie.douban.com/subject/1889694/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2278610371.jpg
怒海英雄：公爵夫人与恶魔,9.0,战争,英国,https://movie.douban.com/subject/1889695/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2278607774.jpg
抢救切尔诺贝利,9.2,战争,法国,https://movie.douban.com/subject/3057368/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2257817213.jpg
地下,9.1,战争,法国,https://movie.douban.com/subject/1292206/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1833776334.jpg
夜与雾,9.1,战争,法国,https://movie.douban.com/subject/1298270/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2392260238.jpg
光荣的日子,9.1,战争,法国,https://movie.douban.com/subject/3724036/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1112469352.jpg
钢琴家,9.0,战争,法国,https://movie.douban.com/subject/1296736/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792484461.jpg
沉静如海,9.0,战争,法国,https://movie.douban.com/subject/1769507/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2365157916.jpg
窃听风暴,9.1,战争,德国,https://movie.douban.com/subject/1900841/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1808872109.jpg
地下,9.1,战争,德国,https://movie.douban.com/subject/1292206/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1833776334.jpg
钢琴家,9.0,战争,德国,https://movie.douban.com/subject/1296736/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792484461.jpg
沉静如海,9.0,战争,德国,https://movie.douban.com/subject/1769507/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2365157916.jpg
从海底出击,9.0,战争,德国,https://movie.douban.com/subject/1293909/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2088879323.jpg
纽伦堡的审判,9.0,战争,德国,https://movie.douban.com/subject/1292589/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p922207281.jpg
美丽人生,9.5,战争,意大利,https://movie.douban.com/subject/1292063/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p510861873.jpg
革命往事,9.1,战争,意大利,https://movie.douban.com/subject/1301026/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2206010357.jpg
抢救切尔诺贝利,9.2,战争,俄罗斯,https://movie.douban.com/subject/3057368/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2257817213.jpg
战争与和平3：1812年,9.2,战争,俄罗斯,https://movie.douban.com/subject/1303079/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2511436818.jpg
战争与和平2：娜塔莎·罗斯托娃,9.1,战争,俄罗斯,https://movie.douban.com/subject/1303712/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2511436787.jpg
战争与和平4：皮埃尔·别祖霍夫,9.1,战争,俄罗斯,https://movie.douban.com/subject/1297822/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511436826.jpg
伟大的爱国战争,9.1,战争,俄罗斯,https://movie.douban.com/subject/4101236/,https://img3.doubanio.com/lpic/s4113984.jpg
士兵之歌,9.0,战争,俄罗斯,https://movie.douban.com/subject/1295614/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p806332287.jpg
战争与和平,9.0,战争,俄罗斯,https://movie.douban.com/subject/1307067/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2074409805.jpg
战争与和平1：安德烈·博尔孔斯基,9.0,战争,俄罗斯,https://movie.douban.com/subject/1298257/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511436741.jpg
